Col,Row,Endpoint,Author,Start Age,End Age,Point Estimate,Population,Delta,Mean,Baseline,Percent of Baseline,Standard Deviation,Variance,Percentile 2.5,Percentile 7.5,Percentile 12.5,Percentile 17.5,Percentile 22.5,Percentile 27.5,Percentile 32.5,Percentile 37.5,Percentile 42.5,Percentile 47.5,Percentile 52.5,Percentile 57.5,Percentile 62.5,Percentile 67.5,Percentile 72.5,Percentile 77.5,Percentile 82.5,Percentile 87.5,Percentile 92.5,Percentile 97.5
16,70,Mortality  All Cause,Krewski et al.,30,99,0.20712773501873,2685.0341796875,0.733678579330444,0.207026824355125,48.5538330078125,0.426400005817413,0.0330874025821686,0.00109477620571852,0.13999354839325,0.157793894410133,0.167660757899284,0.175081104040146,0.181230798363686,0.186685100197792,0.191586419939995,0.196207672357559,0.200625374913216,0.204933971166611,0.209211468696594,0.213538140058517,0.217936396598816,0.222566887736321,0.227459207177162,0.23281717300415,0.238944888114929,0.246295690536499,0.256075084209442,0.273892909288406
16,71,Mortality  All Cause,Krewski et al.,30,99,0.121220305562019,2105.24487304688,0.778198003768921,0.121160864830017,26.7936992645264,0.452199995517731,0.0193617027252913,0.000374875526176766,0.0819338709115982,0.0923508256673813,0.0981249213218689,0.102467261254787,0.10606599599123,0.109257772564888,0.112125940620899,0.114830195903778,0.117415331304073,0.119936592876911,0.122439652681351,0.124971471726894,0.127545163035393,0.130254745483398,0.133117496967316,0.136252716183662,0.139838337898254,0.144139587879181,0.149861872196198,0.160287529230118
16,72,Mortality  All Cause,Krewski et al.,30,99,0.0639463663101196,676.94580078125,0.782546758651733,0.063914991915226,14.0558948516846,0.454699993133545,0.0102135939523578,0.000104317499790341,0.0432220883667469,0.0487172305583954,0.0517631694674492,0.0540538281202316,0.0559522248804569,0.0576359443366528,0.0591489486396313,0.0605754815042019,0.0619391798973084,0.0632691830396652,0.0645895898342133,0.065925158560276,0.0672828257083893,0.0687121599912643,0.0702223032712936,0.0718761757016182,0.0737676471471787,0.0760366171598434,0.0790551900863647,0.0845548361539841
16,73,Mortality  All Cause,Krewski et al.,30,99,0.38931468129158,6369.2158203125,0.79308032989502,0.389123350381851,84.4403076171875,0.460799992084503,0.0621799156069756,0.0038663421291858,0.263144910335541,0.296599686145782,0.315143465995789,0.329089045524597,0.340646505355835,0.350896954536438,0.360108137130737,0.368792861700058,0.377095013856888,0.385192036628723,0.393230557441711,0.401361465454102,0.409626811742783,0.418328583240509,0.4275221824646,0.437590807676315,0.44910591840744,0.462919145822525,0.481295824050903,0.514776945114136
16,74,Mortality  All Cause,Krewski et al.,30,99,0.633620262145996,5574.74658203125,0.824517250061035,0.633307337760925,132.201156616211,0.479000002145767,0.101190254092216,0.0102394679561257,0.428288191556931,0.482734560966492,0.512913525104523,0.535608947277069,0.554417788982391,0.571099519729614,0.586089789867401,0.600223302841187,0.613734126091003,0.626911103725433,0.639992833137512,0.65322482585907,0.666675627231598,0.68083643913269,0.695797801017761,0.712182879447937,0.730921804904938,0.753400444984436,0.783305108547211,0.837788701057434
16,75,Mortality  All Cause,Krewski et al.,30,99,0.221140369772911,1942.4541015625,0.873416423797607,0.221030369400978,43.5626640319824,0.50739997625351,0.0353114753961563,0.00124690018128604,0.149484142661095,0.168485343456268,0.179017260670662,0.186937481164932,0.19350129365921,0.199322745203972,0.2045539021492,0.209486037492752,0.214200854301453,0.218799144029617,0.223364174365997,0.227981582283974,0.232675313949585,0.237616807222366,0.242837578058243,0.248555183410645,0.255094051361084,0.262937873601913,0.273372799158096,0.292383939027786
16,76,Mortality  All Cause,Krewski et al.,30,99,0.299742579460144,2283.55859375,0.96751880645752,0.299591451883316,53.3182373046875,0.561900019645691,0.0478494949638844,0.0022895741276443,0.202634856104851,0.228386744856834,0.242659896612167,0.253393352031708,0.262288451194763,0.27017742395401,0.277266323566437,0.283949941396713,0.29033899307251,0.296570062637329,0.302755951881409,0.309012800455093,0.315373003482819,0.322068840265274,0.329143017530441,0.336890280246735,0.345750242471695,0.356378138065338,0.370516538619995,0.39627394080162
16,77,Mortality  All Cause,Krewski et al.,30,99,1.17104351520538,6596.728515625,1.26389265060425,1.17042768001556,159.596801757813,0.733399987220764,0.186778634786606,0.0348862558603287,0.791881561279297,0.892451822757721,0.948187112808228,0.990097165107727,1.02482724189758,1.05562734603882,1.08330273628235,1.10939478874207,1.13433599472046,1.15865957736969,1.18280601501465,1.20722842216492,1.232053399086,1.25818741321564,1.28579699993134,1.31603229045868,1.35060834884644,1.39208149909973,1.44724988937378,1.54774415493011
16,78,Mortality  All Cause,Krewski et al.,30,99,0.112082652747631,437.849182128906,1.79237842559814,0.112019404768944,10.7879199981689,1.03840005397797,0.0178494285792112,0.000318602105835453,0.0758301913738251,0.0854494497179985,0.0907792747020721,0.0947865173220634,0.0981068909168243,0.101051308214664,0.103696800768375,0.106190763413906,0.10857455432415,0.110899172723293,0.113206714391708,0.115540474653244,0.11791256070137,0.120409548282623,0.123047336935997,0.12593574821949,0.129238590598106,0.133199840784073,0.138468503952026,0.148063898086548
17,52,Mortality  All Cause,Krewski et al.,30,99,0.00508457142859697,13.4277629852295,2.26033115386963,0.00508152926340699,0.388599514961243,1.30770003795624,0.000808627053629607,6.53877691547677E-07,0.00344151444733143,0.00387762649916112,0.00411922251805663,0.00430084671825171,0.00445132609456778,0.00458475574851036,0.00470463186502457,0.00481763388961554,0.00492563890293241,0.00503095565363765,0.00513549335300922,0.00524121290072799,0.00534866191446781,0.00546176172792912,0.00558123271912336,0.00571204582229257,0.00586161576211452,0.00604098662734032,0.00627953140065074,0.00671389512717724
17,53,Mortality  All Cause,Krewski et al.,30,99,1.51575911045074,8122.798828125,1.70661878585815,1.51491320133209,153.184341430664,0.988900005817413,0.241448491811752,0.0582973770797253,1.02541291713715,1.15551400184631,1.22760272026062,1.28180384635925,1.32671546936035,1.36654210090637,1.40232610702515,1.43606066703796,1.46830558776855,1.4997501373291,1.53096413612366,1.56253337860107,1.59462094306946,1.62839865684509,1.66408157348633,1.70315539836884,1.7478358745575,1.80142414569855,1.87270069122314,2.00251531600952
